text,category,query_length,label
Will my employer be able to pay me with this service,receiving_money,52,51
Which foreign currencies can I get transferred into my account?,receiving_money,63,51
Is there any way to get my salary in a different currency?,receiving_money,58,51
What methods are available for my friend to send me money?,receiving_money,58,51
How to receive transfers from my employer when I get paid in GBP?,receiving_money,65,51
Am I allowed to use different currencies?,receiving_money,41,51
Can I receive payment in another currency?,receiving_money,42,51
Can friends send me money?,receiving_money,26,51
How can my friend pay me?,receiving_money,25,51
"I have obtained the salary in GBP, will it need to be configured?",receiving_money,65,51
Can I use a transfer to receive my transfer?,receiving_money,44,51
Can friends transfer money to each other?,receiving_money,41,51
Can my job deposit my wages directly into the account.,receiving_money,54,51
Do I need to do anything special for my friend to send money to my account?,receiving_money,75,51
My friend would like to send me money. What are the options available to them?,receiving_money,78,51
Do I need to add my salary?,receiving_money,27,51
Will you accept my salary if it's in another currency?,receiving_money,54,51
"If my salary is in GBP, do I need to do something?",receiving_money,50,51
Can I use a different currency with my salary?,receiving_money,46,51
My salary is in GBP. Do I need to configure this somewhere?,receiving_money,59,51
How can I configure what currency my salary is in if it's in GBP?,receiving_money,65,51
Do you support direct deposits from my employer?,receiving_money,48,51
Can i get payed through this system?,receiving_money,36,51
What is happening?  I have tried to transfer money 5x already.  Is the system down?  This shouldnt be happening as this is a basic transfer.,failed_transfer,140,36
Is there a reason that my transfer failed?,failed_transfer,42,36
Why didn't my transfer complete?,failed_transfer,32,36
Why was I unable to finish this transfer?,failed_transfer,41,36
"I have made 5 attempts to make a very standard survey, yet I can't get it to work. What is the problem? Is there an issue related to your system?",failed_transfer,145,36
"Your system is broken. My transfers keep failing, 5 times now.",failed_transfer,62,36
I tried to make a transfer like five different times. Why won't your system let me? Is it broke?,failed_transfer,96,36
Can you tell me why I wasn't able to complete my transfer?,failed_transfer,58,36
Why wont the other bank take my money?? Is it not good enough?? There's sufficient funds but I keep getting denied a standard transfer. Ive tried 5 times!,failed_transfer,154,36
Is there a problem with your system being down or something? I have already tried 5 times to issue a standard transfer but I'm getting nowhere.,failed_transfer,143,36
A transfer could not be completed.,failed_transfer,34,36
What would cause a transfer failure?,failed_transfer,36,36
I believe that my transfer hasn't gone through.,failed_transfer,47,36
Transfer isn't working?,failed_transfer,23,36
Can you tell me why my transfer is failing and help resolve?,failed_transfer,60,36
Transfer has failed.,failed_transfer,20,36
Did  my transfer fail?,failed_transfer,22,36
I tried to make a transfer but it failed. will you tell me why?,failed_transfer,63,36
I was unable to transfer money from my account.,failed_transfer,47,36
Why hasn't my transfer gone through,failed_transfer,35,36
I really need some help to understand why my transfer keeps failing. I'm trying to send money to a friend. Please help.,failed_transfer,119,36
I have tried 5 times at this point to complete a transfer that's simply standard. What appears to be the problem? Is your system messed up?,failed_transfer,139,36
"Hi, I am currently in the process of buying a flat and I am waiting for the mortgage to go through but it keeps showing up as an error.  Do you know what could be causing this and can you help me get the money over.",failed_transfer,215,36
"Hi, I'm in progress of purchasing a flat and am trying to make to make a payment.  An error is appearing, and I need assistance.",failed_transfer,128,36
Why did my transfer not work?,failed_transfer,29,36
"The transfer keeps failing - I tried to transfer some money to friends this morning but it keeps getting rejected for some reason, I have no idea why",failed_transfer,149,36
I've been trying to do a transfer multiple times and have failed? Is the system down?,failed_transfer,85,36
I have tried sending a standard transfer five times and it hasn't gone through. What is the problem?,failed_transfer,100,36
My transfer failed when I tried.,failed_transfer,32,36
Can you explain why my transfer was unsuccessful?,failed_transfer,49,36
Why did my transfer fail?  What can I do?,failed_transfer,41,36
My transfer failed.  Help!,failed_transfer,26,36
My transfer failed to process correctly. Is there a reason this would happen?,failed_transfer,77,36
Can you help me transfer money into my friend's bank account? I tried to do it but it keeps rejecting me. I need to get the money in there asap. I have enough and all the account info is correct.,failed_transfer,195,36
I tried to make a transfer and it didn't work.,failed_transfer,46,36
please help my transfer go through,failed_transfer,34,36
My transfer didn't work! Help!,failed_transfer,30,36
What could possibly be the cause of my failed transfer?,failed_transfer,55,36
Is there a reason behind why my transfer did not work?,failed_transfer,54,36
Why won't my transfer go through?,failed_transfer,33,36
Why can't I make a transfer?,failed_transfer,28,36
"I got a transfer fail message, but no explanation of why-- what happened?",failed_transfer,73,36
Why did the transfer fail when I attempted to do it earlier?,failed_transfer,60,36
"Hello.  I ran into a problem with a transfer this morning.  I was trying to send money to some friends but when I tried to send it, the transfer failed.  I don't know what is causing the transfer to be rejected.  Please let me know what is causing the problem.  Thanks.",failed_transfer,269,36
"So, I am in the middle of purchasing a flat. I need the money for the first mortgage payment and it is not going through. I keep receiving an error. Can you find out what's going on and help me complete this transfer?",failed_transfer,217,36
Can you tell my why my funds transfer did not work properly?,failed_transfer,60,36
Why didn't my transfer work?,failed_transfer,28,36
"Hi there, I've tried to make a transfer 5 different times and its not working. Is your system down or something?",failed_transfer,112,36
Why can I not make a transfer?,failed_transfer,30,36
"My transfer failed, why did that happen?",failed_transfer,40,36
The app says my transfer failed,failed_transfer,31,36
Is there a reason my transfer failed?,failed_transfer,37,36
Why was my transaction not approved?,failed_transfer,36,36
I attemped a transfer and it didn't go through.,failed_transfer,47,36
